# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 27 20:44:35 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
Kepler-58 e,1,4,Transit,4.45814897000,0.00002897000,-0.00002897000,0,0.0533000000,,,0,1.61000000,0.52000000,-0.22000000,0,597.79600000,,,1,0.000000,,,0,511.6000,502.9600,-182.4500,0,1212.00,,,0,6100.00,193.00,-214.00,0,1.083000,0.350000,-0.150000,0,1.017000,0.167000,-0.125000,0,969.25200000,24.47800000,-23.32000000
Kepler-580 b,1,1,Transit,8.22241965600,0.00000978900,-0.00000978900,0,0.0683000000,,,0,2.57000000,0.29000000,-0.13000000,0,7.13000000,,,0,0.000000,,,0,24.0630,0.7570,-0.7340,0,558.00,,,0,4298.00,49.14,-38.09,0,0.640000,0.017000,-0.022000,0,0.670000,0.025000,-0.028000,0,323.89900000,2.57500000,-2.53600000
Kepler-581 b,1,1,Transit,40.60698210000,0.00017440000,-0.00017440000,0,0.2259000000,,,0,2.63000000,0.56000000,-0.29000000,0,7.41000000,,,0,0.000000,,,0,12.3900,0.5800,-0.5520,0,521.00,,,0,5772.00,199.71,-191.78,0,1.000000,0.209000,-0.108000,0,1.000000,0.079000,-0.067000,0,703.75800000,13.73200000,-13.22500000
Kepler-582 b,1,1,Transit,18.49235668000,0.00002487000,-0.00002487000,0,0.1254000000,,,0,3.68000000,0.55000000,-0.34000000,0,13.10000000,,,0,0.000000,,,0,25.0560,1.0500,-0.9980,0,603.00,,,0,5564.00,218.22,-211.72,0,0.910000,0.134000,-0.083000,0,0.930000,0.070000,-0.066000,0,613.17900000,9.11500000,-8.85700000
Kepler-583 b,1,1,Transit,6.51002530000,0.00001381000,-0.00001381000,0,0.0689000000,,,0,2.28000000,0.29000000,-0.15000000,0,5.82000000,,,0,0.000000,,,0,178.6990,7.3310,-7.0320,0,1017.00,,,0,5523.00,76.28,-106.08,0,0.910000,0.114000,-0.057000,0,0.940000,0.040000,-0.045000,0,867.27100000,13.35400000,-12.96100000
Kepler-584 b,1,1,Transit,35.18103040000,0.00009392000,-0.00009392000,0,0.2281000000,,,0,4.21000000,1.59000000,-0.56000000,0,16.50000000,,,0,0.000000,,,0,76.3390,7.1070,-6.3450,0,664.00,,,0,6195.00,110.21,-104.28,0,1.240000,0.462000,-0.154000,0,1.170000,0.151000,-0.085000,0,1848.84000000,79.45000000,-73.28000000
Kepler-585 b,1,1,Transit,2.75235975300,0.00000142400,-0.00000142400,0,0.0384100000,0.0002600000,-0.0002600000,0,2.83000000,0.55000000,-0.27000000,0,8.40000000,,,0,0.000000,,,0,489.1490,12.6670,-12.3100,0,1178.00,,,0,5593.00,85.61,-77.08,0,0.930000,0.180000,-0.061000,0,0.960000,0.056000,-0.049000,0,585.18700000,5.53700000,-5.53700000
Kepler-586 b,1,1,Transit,2.10472218400,0.00000091700,-0.00000091700,0,0.0331000000,,,0,2.79000000,0.36000000,-0.20000000,0,8.20000000,,,0,0.000000,,,0,705.0510,32.0730,-30.6000,0,1365.00,,,0,5575.00,149.33,-103.88,0,0.920000,0.119000,-0.066000,0,0.940000,0.054000,-0.051000,0,693.76600000,10.39350000,-10.39350000
Kepler-587 b,1,1,Transit,10.94027841000,0.00002949000,-0.00002949000,0,0.0952000000,,,0,2.23000000,0.64000000,-0.17000000,0,5.60000000,,,0,0.000000,,,0,70.9650,2.8190,-2.7060,0,764.00,,,0,5549.00,77.03,-70.06,0,0.890000,0.123000,-0.064000,0,0.920000,0.045000,-0.054000,0,787.89400000,12.11000000,-11.75500000
Kepler-588 b,1,1,Transit,4.22162535700,0.00000474800,-0.00000474800,0,0.0520000000,,,0,2.63000000,0.50000000,-0.22000000,0,7.41000000,,,0,0.000000,,,0,718.0750,42.3080,-39.6130,0,1176.00,,,0,5835.00,73.84,-83.13,0,1.000000,0.187000,-0.084000,0,1.010000,0.053000,-0.066000,0,1209.40000000,28.12000000,-26.90000000
Kepler-589 b,1,2,Transit,16.54964934000,0.00004571000,-0.00004571000,0,0.1196000000,,,0,2.27000000,0.18000000,-0.12000000,0,5.77000000,,,0,0.000000,,,0,32.1420,1.1400,-1.0940,0,656.00,,,0,5296.00,61.13,-62.17,0,0.830000,0.057000,-0.040000,0,0.880000,0.034000,-0.041000,0,612.80300000,7.88500000,-7.69200000
Kepler-589 c,1,2,Transit,3.52466011000,,,0,0.0426000000,,,0,1.11727238,,,0,1.45000000,,,0,0.000000,,,0,344.6100,224.4600,-119.2100,0,1098.00,,,0,5372.00,160.00,-160.00,0,0.916000,0.194000,-0.129000,0,0.832000,0.108000,-0.063000,0,612.80300000,7.88500000,-7.69200000
Kepler-59 b,1,2,Transit,11.86817070000,0.00036000000,-0.00036000000,0,0.0994300000,0.0008700000,-0.0008700000,0,1.10000000,,,0,4.10000000,2.80000000,-1.00000000,0,0.000000,,,0,187.5100,8.2450,-7.8850,0,864.00,,,0,6074.00,,,0,0.940000,,,0,1.040000,,,0,1163.22000000,22.14000000,-21.34000000
Kepler-59 c,1,2,Transit,17.98012350000,0.00030000000,-0.00030000000,0,0.1311400000,0.0011600000,-0.0011600000,0,1.98000000,,,0,3.81000000,2.64000000,-0.98000000,0,0.000000,,,0,107.7410,4.7380,-4.5310,0,752.00,,,0,6074.00,,,0,0.940000,,,0,1.040000,,,0,1163.22000000,22.14000000,-21.34000000
Kepler-590 b,1,1,Transit,5.85296257000,0.00000473600,-0.00000473600,0,0.0647000000,,,0,4.02000000,1.09000000,-0.50000000,0,15.20000000,,,0,0.000000,,,0,782.4150,44.4460,-41.7470,0,1056.00,,,0,6000.00,107.67,-147.47,0,1.150000,0.311000,-0.140000,0,1.100000,0.094000,-0.078000,0,1421.81000000,33.53000000,-33.53000000
Kepler-591 b,1,1,Transit,81.16942990000,0.00031990000,-0.00031990000,0,0.3554000000,,,0,3.39000000,0.55000000,-0.25000000,0,11.40000000,,,0,0.000000,,,0,5.6150,0.2330,-0.2220,0,436.00,,,0,5677.00,66.16,-71.43,0,0.940000,0.128000,-0.062000,0,0.970000,0.039000,-0.045000,0,785.13700000,11.11300000,-11.11300000
Kepler-592 b,1,1,Transit,2.82019240800,0.00000379000,-0.00000379000,0,0.0397000000,,,0,2.39000000,0.58000000,-0.25000000,0,6.30000000,,,0,0.000000,,,0,935.8270,53.7280,-50.5590,0,1367.00,,,0,5913.00,83.30,-74.23,0,1.040000,0.251000,-0.100000,0,1.040000,0.062000,-0.071000,0,1153.13000000,25.44000000,-24.38000000
Kepler-593 b,1,1,Transit,21.21708973000,0.00005927000,-0.00005927000,0,0.1508000000,,,0,2.87000000,0.69000000,-0.29000000,0,8.60000000,,,0,0.000000,,,0,61.0200,2.8670,-2.7220,0,706.00,,,0,5967.00,96.47,-113.06,0,1.100000,0.263000,-0.109000,0,1.080000,0.080000,-0.067000,0,973.76000000,16.54100000,-16.54100000
Kepler-594 b,1,1,Transit,13.64618192000,0.00003489000,-0.00003489000,0,0.1089000000,,,0,2.18000000,0.22000000,-0.15000000,0,5.39000000,,,0,0.000000,,,0,59.3960,2.8440,-2.7040,0,678.00,,,0,5485.00,80.49,-94.00,0,0.870000,0.082000,-0.057000,0,0.910000,0.042000,-0.050000,0,769.20000000,13.46900000,-13.46900000
Kepler-595 b,1,2,Transit,25.30290920000,0.00000600000,-0.00000600000,0,0.1582000000,,,0,3.70800000,0.01000000,-0.01000000,0,17.40000000,7.10000000,-3.80000000,0,0.000000,,,0,17.3820,0.6280,-0.6060,0,535.00,,,0,5138.50,60.81,-60.81,0,0.821000,0.242000,-0.242000,0,0.930000,0.059000,-0.059000,0,643.00900000,7.63350000,-7.63350000
Kepler-595 c,1,2,Transit,12.38602000000,0.00000500000,-0.00000500000,0,0.0983000000,,,0,1.00900000,0.02400000,-0.02400000,0,3.30000000,1.70000000,-1.00000000,0,0.000000,,,0,50.2300,9.4500,-11.4500,0,679.00,,,0,5138.50,60.81,-60.81,0,0.821000,0.242000,-0.242000,0,0.930000,0.059000,-0.059000,0,643.00900000,7.63350000,-7.63350000
Kepler-596 b,1,1,Transit,21.30022655000,0.00004193000,-0.00004193000,0,0.1516100000,0.0014300000,-0.0014300000,0,3.46000000,1.63000000,-0.47000000,0,11.80000000,,,0,0.000000,,,0,82.3020,4.3590,-4.1150,0,725.00,,,0,6267.00,109.70,-108.73,0,1.320000,0.623000,-0.180000,0,1.210000,0.186000,-0.098000,0,1023.85000000,23.59000000,-22.56000000
Kepler-597 b,1,1,Transit,13.02365861000,0.00002728000,-0.00002728000,0,0.1091600000,0.0007900000,-0.0007900000,0,2.37000000,0.33000000,-0.13000000,0,6.21000000,,,0,0.000000,,,0,76.3750,2.7700,-2.6720,0,743.00,,,0,5683.00,69.29,-59.31,0,0.950000,0.060000,-0.047000,0,0.970000,0.035000,-0.038000,0,663.41800000,9.07200000,-9.07200000
Kepler-598 b,1,2,Transit,3.70175428000,0.00000971200,-0.00000971200,0,0.0448700000,0.0004700000,-0.0004700000,0,1.50000000,0.12000000,-0.09000000,0,2.86000000,,,0,0.000000,,,0,265.4070,11.2130,-10.7500,0,1050.00,,,0,5307.00,87.96,-72.88,0,0.860000,0.063000,-0.045000,0,0.870000,0.036000,-0.035000,0,681.08600000,10.81300000,-10.81300000
Kepler-598 c,1,2,Transit,86.49450000000,,,0,0.3667200000,0.0038300000,-0.0038300000,0,3.02420941,,,0,9.40000000,,,0,0.000000,,,0,3.7000,0.3000,-0.3000,0,367.00,,,0,5245.00,74.00,-74.00,0,0.900316,,,0,0.900000,,,0,681.08600000,10.81300000,-10.81300000
Kepler-599 b,1,1,Transit,15.65562652000,0.00003161000,-0.00003161000,0,0.1128000000,,,0,2.84000000,0.15000000,-0.32000000,0,8.45000000,,,0,0.000000,,,0,24.4670,0.9040,-0.8630,0,623.00,,,0,5127.00,78.75,-90.28,0,0.790000,0.040000,-0.036000,0,0.830000,0.038000,-0.043000,0,558.51700000,7.16600000,-6.99000000
Kepler-6 b,1,1,Transit,3.23469960000,0.00000040000,-0.00000040000,0,0.0485200000,0.0007400000,-0.0013300000,0,14.61653600,0.20176200,-0.36989700,0,212.31044000,12.07754000,-11.12405000,0,0.000000,,,0,792.2180,19.7290,-19.1310,0,1460.00,10.00,-10.00,0,5647.00,44.00,-44.00,0,1.391000,0.017000,-0.034000,0,1.209000,0.044000,-0.038000,0,587.03900000,5.07100000,-4.98600000
Kepler-60 b,1,3,Transit,7.13340000000,0.00010000000,-0.00010000000,0,0.0725500000,0.0006100000,-0.0006100000,0,1.71000000,0.13000000,-0.13000000,0,4.19000000,0.56000000,-0.52000000,0,0.000000,,,0,318.0000,52.0000,-52.0000,0,1102.00,,,0,5905.00,144.00,-144.00,0,1.257000,0.094000,-0.094000,0,1.041000,0.077000,-0.077000,0,1025.10000000,19.97000000,-19.22000000
Kepler-60 c,1,3,Transit,8.91870000000,0.00020000000,-0.00020000000,0,0.0842200000,0.0007300000,-0.0007300000,0,1.90000000,0.15000000,-0.15000000,0,3.85000000,0.81000000,-0.81000000,0,0.039000,0.002000,-0.002700,0,236.0000,39.0000,-39.0000,0,1023.00,,,0,5905.00,144.00,-144.00,0,1.257000,0.094000,-0.094000,0,1.041000,0.077000,-0.077000,0,1025.10000000,19.97000000,-19.22000000
Kepler-60 d,1,3,Transit,11.89810000000,0.00020000000,-0.00020000000,0,0.1020300000,0.0008700000,-0.0008700000,0,1.99000000,0.16000000,-0.16000000,0,4.16000000,0.84000000,-0.75000000,0,0.002000,0.005100,-0.001500,0,161.0000,27.0000,-27.0000,0,929.00,,,0,5905.00,144.00,-144.00,0,1.257000,0.094000,-0.094000,0,1.041000,0.077000,-0.077000,0,1025.10000000,19.97000000,-19.22000000
Kepler-600 b,1,1,Transit,23.67517607000,0.00005668000,-0.00005668000,0,0.1536000000,,,0,2.90000000,0.21000000,-0.39000000,0,8.75000000,,,0,0.000000,,,0,20.1820,0.7990,-0.7720,0,528.00,,,0,5279.00,104.56,-92.37,0,0.810000,0.059000,-0.057000,0,0.840000,0.046000,-0.054000,0,619.72300000,7.67100000,-7.48800000
Kepler-601 b,1,1,Transit,5.37886844100,0.00000726800,-0.00000726800,0,0.0549400000,0.0005600000,-0.0005600000,0,1.90000000,0.27000000,-0.18000000,0,4.27000000,,,0,0.000000,,,0,110.6190,2.5190,-2.4680,0,833.00,,,0,5160.00,61.57,-46.75,0,0.790000,0.019000,-0.021000,0,0.850000,0.027000,-0.033000,0,414.82500000,2.41750000,-2.41750000
Kepler-602 b,1,1,Transit,15.28469497000,0.00006919000,-0.00006919000,0,0.1224000000,,,0,2.09000000,0.65000000,-0.32000000,0,5.02000000,,,0,0.000000,,,0,128.7830,6.9450,-6.5250,0,852.00,,,0,6062.00,218.54,-238.63,0,1.130000,0.351000,-0.171000,0,1.080000,0.144000,-0.097000,0,1159.31000000,26.99500000,-26.99500000
Kepler-603 b,1,3,Transit,21.05358596000,0.00008943000,-0.00008943000,0,0.1605200000,0.0018800000,-0.0018800000,0,2.65000000,0.59000000,-0.26000000,0,7.51000000,,,0,0.000000,,,0,97.8000,13.6000,-13.6000,0,731.00,,,0,5808.00,90.04,-142.55,0,1.010000,0.225000,-0.098000,0,1.010000,0.063000,-0.063000,0,1539.63000000,96.82000000,-96.82000000
Kepler-603 c,1,3,Transit,127.90757740000,0.00049990000,-0.00049990000,0,0.5343900000,0.0063000000,-0.0063000000,0,6.50000000,1.48000000,-0.62000000,0,34.50000000,,,0,0.000000,,,0,8.8000,1.2000,-1.2000,0,401.00,,,0,5808.00,90.04,-142.55,0,1.010000,0.225000,-0.098000,0,1.010000,0.063000,-0.063000,0,1539.63000000,96.82000000,-96.82000000
Kepler-603 d,1,3,Transit,6.21712920000,0.00004234000,-0.00004234000,0,0.0711700000,0.0008200000,-0.0008200000,0,1.32000000,0.25000000,-0.13000000,0,2.30000000,,,0,0.000000,,,0,497.4000,69.3000,-69.3000,0,1098.00,,,0,5808.00,90.04,-142.55,0,1.010000,0.225000,-0.098000,0,1.010000,0.063000,-0.063000,0,1539.63000000,96.82000000,-96.82000000
Kepler-604 b,1,1,Transit,25.85501786000,0.00009434000,-0.00009434000,0,0.1735000000,,,0,2.59000000,0.49000000,-0.27000000,0,7.22000000,,,0,0.000000,,,0,46.9820,2.5450,-2.4050,0,637.00,,,0,5890.00,174.40,-159.73,0,1.030000,0.192000,-0.108000,0,1.020000,0.084000,-0.069000,0,1026.49000000,21.22000000,-20.40000000
Kepler-605 b,1,2,Transit,3.38353806600,0.00000511000,-0.00000511000,0,0.0424400000,0.0005400000,-0.0005400000,0,1.44000000,0.17000000,-0.09000000,0,2.67000000,,,0,0.000000,,,0,316.7180,8.4430,-8.1630,0,1133.00,,,0,5462.00,67.28,-73.73,0,0.880000,0.096000,-0.051000,0,0.910000,0.040000,-0.040000,0,556.58000000,5.24100000,-5.24100000
Kepler-605 c,1,2,Transit,2.35895151500,0.00000836700,-0.00000836700,0,0.0333600000,0.0004200000,-0.0004200000,0,0.86000000,0.11000000,-0.06000000,0,0.56600000,,,0,0.000000,,,0,513.0300,13.6760,-13.2230,0,1278.00,,,0,5462.00,67.28,-73.73,0,0.880000,0.096000,-0.051000,0,0.910000,0.040000,-0.040000,0,556.58000000,5.24100000,-5.24100000
Kepler-606 b,1,1,Transit,24.31575992000,0.00007998000,-0.00007998000,0,0.1700000000,,,0,3.31000000,1.27000000,-0.51000000,0,11.00000000,,,0,0.000000,,,0,71.8430,5.3810,-4.9440,0,683.00,,,0,6161.00,194.78,-227.56,0,1.220000,0.451000,-0.182000,0,1.130000,0.175000,-0.104000,0,1215.11000000,39.75000000,-37.36000000
Kepler-607 b,1,2,Transit,0.63816320400,0.00000167800,-0.00000167800,0,0.0137000000,0.0001600000,-0.0001600000,0,0.87000000,0.06000000,-0.07000000,0,0.59000000,,,0,0.000000,,,0,2302.6130,63.2700,-61.7590,0,1874.00,,,0,5196.00,94.48,-118.36,0,0.800000,0.048000,-0.044000,0,0.840000,0.041000,-0.045000,0,519.12200000,5.40700000,-5.40700000
Kepler-607 c,1,2,Transit,39.67679977000,,,0,0.2150700000,0.0024900000,-0.0024900000,0,2.76001201,,,0,8.05000000,,,0,0.000000,,,0,8.8000,0.7000,-0.7000,0,473.00,,,0,5244.00,203.00,-184.00,0,0.888000,0.197000,-0.131000,0,0.808000,0.112000,-0.060000,0,519.12200000,5.40700000,-5.40700000
Kepler-608 b,1,1,Transit,6.41251503700,0.00000541600,-0.00000541600,0,0.0685000000,,,0,3.64000000,0.72000000,-0.44000000,0,12.90000000,,,0,0.000000,,,0,270.1620,12.7320,-12.1310,0,1069.00,,,0,5820.00,226.58,-187.94,0,1.010000,0.199000,-0.113000,0,1.000000,0.093000,-0.069000,0,946.68300000,17.47350000,-17.47350000
Kepler-609 b,1,1,Transit,6.52121066600,0.00000864100,-0.00000864100,0,0.0682000000,,,0,3.35000000,1.07000000,-0.44000000,0,11.20000000,,,0,0.000000,,,0,258.0590,16.5230,-15.3910,0,932.00,,,0,5971.00,125.14,-171.10,0,1.140000,0.351000,-0.145000,0,1.090000,0.086000,-0.077000,0,1065.82000000,28.09000000,-26.70000000
Kepler-61 b,1,1,Transit,59.87756000000,0.00020000000,-0.00020000000,0,0.2486100000,0.0096400000,-0.0096400000,0,2.15000000,0.13000000,-0.13000000,0,5.27000000,,,0,0.250000,,,1,1.6900,0.1740,-0.1600,0,273.00,13.00,-13.00,0,4017.00,68.00,-150.00,0,0.620000,0.020000,-0.050000,0,0.635000,0.037000,-0.037000,0,335.07900000,5.00000000,-4.85800000
Kepler-610 b,1,2,Transit,6.99692655400,0.00000558600,-0.00000558600,0,0.0719000000,,,0,4.19000000,1.16000000,-0.45000000,0,16.30000000,,,0,0.000000,,,0,139.0720,8.4200,-7.9120,0,888.00,,,0,5943.00,91.96,-127.26,0,1.130000,0.312000,-0.120000,0,1.100000,0.087000,-0.066000,0,845.82400000,16.77000000,-16.14200000
Kepler-610 c,1,2,Transit,151.86392000000,0.00111800000,-0.00111800000,0,0.5594000000,,,0,3.30000000,0.84000000,-0.37000000,0,10.90000000,,,0,0.000000,,,0,2.2970,0.1390,-0.1310,0,318.00,,,0,5943.00,91.96,-127.26,0,1.130000,0.312000,-0.120000,0,1.100000,0.087000,-0.066000,0,845.82400000,16.77000000,-16.14200000
Kepler-611 b,1,1,Transit,2.43703330200,0.00000502500,-0.00000502500,0,0.0351000000,,,0,1.65000000,0.51000000,-0.15000000,0,3.36000000,,,0,0.000000,,,0,1825.3010,113.4910,-105.7520,0,1513.00,,,0,5761.00,64.93,-69.42,0,1.010000,0.243000,-0.086000,0,1.010000,0.051000,-0.053000,0,1395.56000000,39.44000000,-37.36000000
Kepler-612 b,1,1,Transit,3.72215641300,0.00000376300,-0.00000376300,0,0.0452000000,,,0,2.84000000,0.66000000,-0.27000000,0,8.45000000,,,0,0.000000,,,0,997.0890,77.4160,-70.5610,0,1046.00,,,0,5693.00,92.70,-129.13,0,0.960000,0.170000,-0.077000,0,0.980000,0.048000,-0.054000,0,1445.53000000,51.77000000,-48.37000000
Kepler-613 b,1,1,Transit,15.77979614000,0.00004258000,-0.00004258000,0,0.1232000000,,,0,2.29000000,0.40000000,-0.17000000,0,5.86000000,,,0,0.000000,,,0,66.2690,3.0220,-2.8740,0,713.00,,,0,5723.00,68.68,-67.42,0,0.960000,0.165000,-0.071000,0,0.980000,0.047000,-0.053000,0,861.49400000,13.65400000,-13.24200000
Kepler-614 b,1,1,Transit,14.03491514000,0.00002597000,-0.00002597000,0,0.1027000000,,,0,2.39000000,0.20000000,-0.17000000,0,6.30000000,,,0,0.000000,,,0,37.2000,1.1670,-1.1260,0,641.00,,,0,5268.00,186.36,-125.95,0,0.810000,0.067000,-0.050000,0,0.850000,0.051000,-0.054000,0,527.99500000,5.88050000,-5.88050000
Kepler-615 b,1,1,Transit,10.35584657000,0.00001854000,-0.00001854000,0,0.0850000000,,,0,1.74000000,0.09000000,-0.10000000,0,3.68000000,,,0,0.000000,,,0,19.1800,5.4700,-4.4800,0,620.00,,,0,4655.00,41.24,-43.29,0,0.690000,0.026000,-0.038000,0,0.730000,0.035000,-0.045000,0,330.00000000,14.56500000,-19.99400000
Kepler-616 b,1,3,Transit,9.99761851000,0.00002138000,-0.00002138000,0,0.0927000000,,,0,2.43000000,0.33000000,-0.20000000,0,6.48000000,,,0,0.000000,,,0,129.1800,120.1300,-38.4300,0,860.00,,,0,5753.00,133.18,-101.52,0,0.970000,0.132000,-0.076000,0,0.980000,0.058000,-0.054000,0,945.77500000,24.05050000,-24.05050000
Kepler-616 c,1,3,Transit,90.41135560000,0.00045220000,-0.00045220000,0,0.4024000000,,,0,3.41000000,0.57000000,-0.30000000,0,11.50000000,,,0,0.000000,,,0,6.8600,6.3700,-2.0400,0,413.00,,,0,5753.00,133.18,-101.52,0,0.970000,0.132000,-0.076000,0,0.980000,0.058000,-0.054000,0,945.77500000,24.05050000,-24.05050000
Kepler-616 d,1,3,Transit,51.06740189000,,,0,0.2749000000,,,0,2.65300000,,,0,7.52000000,,,0,0.000000,,,0,14.6900,13.6600,-4.3700,0,499.00,,,0,6004.00,181.00,-199.00,0,0.977000,0.302000,-0.101000,0,1.061000,0.134000,-0.134000,0,945.77500000,24.05050000,-24.05050000
Kepler-617 b,1,1,Transit,1.68269614800,0.00000111200,-0.00000111200,0,0.0219000000,,,0,1.32000000,0.07000000,-0.07000000,0,2.30000000,,,0,0.000000,,,0,100.2950,10.2460,-9.4040,0,750.00,,,0,3712.00,33.92,-33.35,0,0.480000,0.024000,-0.026000,0,0.510000,0.024000,-0.028000,0,173.35400000,0.95000000,-0.95000000
Kepler-618 b,1,1,Transit,3.59576964500,0.00000882000,-0.00000882000,0,0.0449000000,0.0004500000,-0.0004500000,0,2.60000000,0.78000000,-0.41000000,0,7.27000000,,,0,0.000000,,,0,677.5690,43.7500,-40.7140,0,1296.00,,,0,5860.00,67.09,-79.66,0,1.080000,0.325000,-0.113000,0,1.050000,0.070000,-0.054000,0,1221.96000000,32.13000000,-32.13000000
Kepler-619 b,1,3,Transit,5.40427219700,0.00000555000,-0.00000555000,0,0.0601400000,0.0003600000,-0.0003600000,0,3.16000000,0.65000000,-0.31000000,0,10.10000000,,,0,0.000000,,,0,224.1460,11.4260,-10.7980,0,1073.00,,,0,5980.00,106.44,-113.14,0,1.110000,0.226000,-0.108000,0,1.090000,0.072000,-0.061000,0,900.67800000,16.38150000,-16.38150000
Kepler-619 c,1,3,Transit,1.20846502600,0.00000167400,-0.00000167400,0,0.0221600000,0.0001300000,-0.0001300000,0,1.69000000,0.39000000,-0.17000000,0,3.50000000,,,0,0.000000,,,0,1652.9070,84.2610,-79.6270,0,1767.00,,,0,5980.00,106.44,-113.14,0,1.110000,0.226000,-0.108000,0,1.090000,0.072000,-0.061000,0,900.67800000,16.38150000,-16.38150000
Kepler-619 d,1,3,Transit,11.67894236000,0.00002452000,-0.00002452000,0,0.1021000000,,,0,4.17000000,1.31000000,-0.44000000,0,16.20000000,,,0,0.000000,,,0,112.0700,103.8000,-32.9000,0,830.00,,,0,6122.00,169.00,-190.00,0,0.964000,0.303000,-0.101000,0,1.041000,0.139000,-0.139000,0,900.67800000,16.38150000,-16.38150000
Kepler-62 b,1,5,Transit,5.71493200000,0.00000900000,-0.00000900000,0,0.0553000000,0.0005000000,-0.0005000000,0,1.31000000,0.04000000,-0.04000000,0,9.00000000,,,1,0.000000,,,0,80.3260,1.6920,-1.6640,0,750.00,41.00,-41.00,0,4925.00,70.00,-70.00,0,0.640000,0.020000,-0.020000,0,0.690000,0.020000,-0.020000,0,300.87400000,1.21900000,-1.21900000
